"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000127946","HIP1","protein_coding",0.743979825320805,0.868628896026728,-0.0511815534386562
"ENSG00000214548","MEG3","lncRNA",0.744412288517752,0.869053592871748,-0.0551614254508031
"ENSG00000233639","PANTR1","lncRNA",0.744495060969325,0.869070007488696,-0.057314677027439
"ENSG00000218739","CEBPZOS","protein_coding",0.744995319960413,0.869143514514837,-0.0379937296290633
"ENSG00000162994","CLHC1","protein_coding",0.745003443894429,0.869143514514837,-0.037727774379293
"ENSG00000124406","ATP8A1","protein_coding",0.744723757516828,0.869143514514837,-0.0462988204680011
"ENSG00000104341","LAPTM4B","protein_coding",0.745039056322728,0.869143514514837,0.0567898567334738
"ENSG00000167962","ZNF598","protein_coding",0.74496352471988,0.869143514514837,0.0348723638531718
"ENSG00000198920","KIAA0753","protein_coding",0.744883643359221,0.869143514514837,-0.0389901988585766
"ENSG00000149970","CNKSR2","protein_coding",0.744887577575182,0.869143514514837,0.041814148076225
"ENSG00000073584","SMARCE1","protein_coding",0.745588575965589,0.869704353851588,-0.0219416149717026
"ENSG00000165678","GHITM","protein_coding",0.74597006296688,0.869757032237042,-0.04221881597969
"ENSG00000102452","NALCN","protein_coding",0.74593665180763,0.869757032237042,-0.0224947191802984
"ENSG00000092208","GEMIN2","protein_coding",0.745867118692689,0.869757032237042,-0.0287804094202937
"ENSG00000196712","NF1","protein_coding",0.74586232947062,0.869757032237042,0.0284703252577955
"ENSG00000134769","DTNA","protein_coding",0.745977568446191,0.869757032237042,-0.0362676440493805
"ENSG00000198961","PJA2","protein_coding",0.746345252046131,0.870025322385204,0.0345304710456815
"ENSG00000158301","GPRASP2","protein_coding",0.746282257128819,0.870025322385204,0.039455200212156
"ENSG00000143786","CNIH3","protein_coding",0.746974483043029,0.870256304023177,0.0415166548516035
"ENSG00000115875","SRSF7","protein_coding",0.746787291817061,0.870256304023177,-0.030967036070188
"ENSG00000060971","ACAA1","protein_coding",0.746967001473981,0.870256304023177,-0.0235115621937166
"ENSG00000177646","ACAD9","protein_coding",0.746961718612153,0.870256304023177,0.0276445184791112
"ENSG00000130023","ERMARD","protein_coding",0.747090361423926,0.870256304023177,0.0308774677581264
"ENSG00000112592","TBP","protein_coding",0.746805269428313,0.870256304023177,0.0394467717436352
"ENSG00000123358","NR4A1","protein_coding",0.747093844804211,0.870256304023177,-0.142630931235058
"ENSG00000088832","FKBP1A","protein_coding",0.747007483918243,0.870256304023177,-0.0462340406681813
"ENSG00000170074","FAM153A","protein_coding",0.747328862876864,0.870449899407549,0.0661076557634425
"ENSG00000168488","ATXN2L","protein_coding",0.747929262901325,0.871068997898339,0.0395006536461128
"ENSG00000103253","HAGHL","protein_coding",0.748046685978986,0.871125539477231,-0.0548807832461273
"ENSG00000149089","APIP","protein_coding",0.748281829121315,0.871319147001141,0.034072408420622
"ENSG00000010072","SPRTN","protein_coding",0.74835100023368,0.871319474450482,-0.0470016301553159
"ENSG00000125863","MKKS","protein_coding",0.748427237348686,0.871328028165149,0.0284795411652402
"ENSG00000132688","NES","protein_coding",0.748821079647636,0.871594860633634,0.0685267454659105
"ENSG00000126500","FLRT1","protein_coding",0.748863168129799,0.871594860633634,-0.0622875314300543
"ENSG00000176473","WDR25","protein_coding",0.74882181800792,0.871594860633634,0.0327563567548994
"ENSG00000176915","ANKLE2","protein_coding",0.748988259443219,0.871660241575068,-0.028814995525946
"ENSG00000117394","SLC2A1","protein_coding",0.749179106309453,0.871802128678072,0.0527511799518232
"ENSG00000080709","KCNN2","protein_coding",0.749258069778203,0.871813805570811,-0.0928603163698611
"ENSG00000196220","SRGAP3","protein_coding",0.749547964305701,0.871876022065377,0.0297972648617835
"ENSG00000137409","MTCH1","protein_coding",0.749693510218801,0.871876022065377,0.0343717668485344
"ENSG00000130347","RTN4IP1","protein_coding",0.749442947960727,0.871876022065377,-0.0382370325643125
"ENSG00000090013","BLVRB","protein_coding",0.749493305006525,0.871876022065377,0.0479021187832624
"ENSG00000100129","EIF3L","protein_coding",0.749593733212976,0.871876022065377,-0.0721815998017044
"ENSG00000078061","ARAF","protein_coding",0.749725143578672,0.871876022065377,-0.0420746736685111
"ENSG00000183979","NPB","protein_coding",0.749881129845384,0.871977248348296,0.0546379298704109
"ENSG00000124279","FASTKD3","protein_coding",0.750022460887183,0.872061416188738,-0.038573972790934
"ENSG00000057608","GDI2","protein_coding",0.750200311708076,0.872188026701328,-0.0276167782580777
"ENSG00000118564","FBXL5","protein_coding",0.750492196107066,0.872447177974464,-0.0217884385857494
"ENSG00000100578","KIAA0586","protein_coding",0.750798534240411,0.872723082535862,0.0405014362835605
"ENSG00000107796","ACTA2","protein_coding",0.75112263709339,0.873019584079875,0.0929695955738495
"ENSG00000176731","RBIS","protein_coding",0.751414865806342,0.87319875254673,0.0324784024009145
"ENSG00000008838","MED24","protein_coding",0.751406154831305,0.87319875254673,0.0357081200320063
"ENSG00000063245","EPN1","protein_coding",0.75166069731052,0.873404180026041,-0.0343083540099779
"ENSG00000178951","ZBTB7A","protein_coding",0.751799637241653,0.873442861377985,-0.0463538518132467
"ENSG00000196368","NUDT11","protein_coding",0.751832102452729,0.873442861377985,0.0418140931871776
"ENSG00000084676","NCOA1","protein_coding",0.752017644476557,0.873578174810754,-0.0268607375445535
"ENSG00000143434","SEMA6C","protein_coding",0.752787786227161,0.873832736114381,0.046182829297337
"ENSG00000168894","RNF181","protein_coding",0.752529397568598,0.873832736114381,-0.0463782849467466
"ENSG00000114902","SPCS1","protein_coding",0.752433318321191,0.873832736114381,0.0289729368765308
"ENSG00000137074","APTX","protein_coding",0.752523580525686,0.873832736114381,0.0281473954501425
"ENSG00000174851","YIF1A","protein_coding",0.752671188717286,0.873832736114381,0.0416344087491032
"ENSG00000135454","B4GALNT1","protein_coding",0.75233861960527,0.873832736114381,-0.0392127261993799
"ENSG00000100433","KCNK10","protein_coding",0.752619514902858,0.873832736114381,-0.0473201805547484
"ENSG00000105176","URI1","protein_coding",0.752789491832882,0.873832736114381,-0.0282337414997531
"ENSG00000167196","FBXO22","protein_coding",0.752885495781857,0.87386397638331,0.0241363800654522
"ENSG00000004059","ARF5","protein_coding",0.753054646071072,0.873980103092946,0.0723958048233933
"ENSG00000163626","COX18","protein_coding",0.753331870241676,0.874141421542818,-0.0297851917026219
"ENSG00000180530","NRIP1","protein_coding",0.75331313142883,0.874141421542818,-0.0301554056905113
"ENSG00000158769","F11R","protein_coding",0.753627551200573,0.874404299383987,0.0645795460012518
"ENSG00000145979","TBC1D7","protein_coding",0.754257531228014,0.874894465789795,-0.0354714083844031
"ENSG00000112144","ICK","protein_coding",0.754133567864813,0.874894465789795,0.0509286074217871
"ENSG00000132361","CLUH","protein_coding",0.754222733743734,0.874894465789795,0.0302108377165647
"ENSG00000114023","FAM162A","protein_coding",0.754362255865915,0.874935700338568,-0.0316668967537588
"ENSG00000253719","ATXN7L3B","protein_coding",0.754909571513364,0.875329690181612,-0.0220205672600015
"ENSG00000276855","AC015922.3","lncRNA",0.754882615396209,0.875329690181612,0.0893553725153421
"ENSG00000171100","MTM1","protein_coding",0.754831670879507,0.875329690181612,-0.0425072360287434
"ENSG00000241553","ARPC4","protein_coding",0.755234025936921,0.875568589577256,0.035918272677754
"ENSG00000171467","ZNF318","protein_coding",0.755254056948755,0.875568589577256,-0.0255785912624243
"ENSG00000124140","SLC12A5","protein_coding",0.755426427119541,0.875607904161287,-0.0381527090991394
"ENSG00000131725","WDR44","protein_coding",0.755363806128309,0.875607904161287,0.0307898970166873
"ENSG00000162946","DISC1","protein_coding",0.755590808721662,0.875689211490503,-0.0579554918305225
"ENSG00000177156","TALDO1","protein_coding",0.755635045399063,0.875689211490503,-0.0280782466872271
"ENSG00000178700","DHFR2","protein_coding",0.755845856178397,0.875853265134619,0.0410385729495706
"ENSG00000130299","GTPBP3","protein_coding",0.755933522021411,0.875874604848553,0.0370576897013605
"ENSG00000144741","SLC25A26","protein_coding",0.756036360860212,0.875913519479707,-0.0325737296476061
"ENSG00000106853","PTGR1","protein_coding",0.756215021732231,0.876040263314641,0.055587424516847
"ENSG00000065243","PKN2","protein_coding",0.756362242817327,0.876130565725209,0.0397661505022206
"ENSG00000011114","BTBD7","protein_coding",0.756782479664318,0.876456808240481,-0.0399589856490365
"ENSG00000125122","LRRC29","protein_coding",0.75676337637271,0.876456808240481,0.0399694060699114
"ENSG00000011566","MAP4K3","protein_coding",0.756962121749916,0.876584592189429,-0.0314215197393016
"ENSG00000131558","EXOC4","protein_coding",0.757230007294962,0.876722150890298,0.0314540126110674
"ENSG00000270069","MIR222HG","lncRNA",0.757288859778345,0.876722150890298,0.0846774514577383
"ENSG00000101986","ABCD1","protein_coding",0.757279357672767,0.876722150890298,-0.0639760951708119
"ENSG00000204065","TCEAL5","protein_coding",0.757441078823171,0.876818118703594,-0.0373254557790729
"ENSG00000233901","LINC01503","lncRNA",0.757563703045534,0.876879812951397,0.0447460520025813
"ENSG00000047457","CP","protein_coding",0.757645964532798,0.87689478032676,0.168234128773689
"ENSG00000115446","UNC50","protein_coding",0.757778550453774,0.876967984823802,-0.025153453015078
"ENSG00000120784","ZFP30","protein_coding",0.758161533138893,0.877330930570972,0.0397166725477233
"ENSG00000066654","THUMPD1","protein_coding",0.758335635626105,0.8774521196047,-0.0311224097509375
"ENSG00000127337","YEATS4","protein_coding",0.758516972659219,0.877581656622192,-0.0356369296956239
"ENSG00000233184","AC093157.1","lncRNA",0.758596394650065,0.87759326804482,-0.0321530452815886
"ENSG00000174276","ZNHIT2","protein_coding",0.758673567186889,0.877602275267951,-0.0447966731715808
"ENSG00000185133","INPP5J","protein_coding",0.758912968910675,0.877798923711222,-0.0409782819929429
"ENSG00000143093","STRIP1","protein_coding",0.759205487644454,0.877949245029492,0.0244636037323379
"ENSG00000162869","PPP1R21","protein_coding",0.759137949702923,0.877949245029492,-0.0296991721283312
"ENSG00000136240","KDELR2","protein_coding",0.759251173476643,0.877949245029492,-0.0214913133813433
"ENSG00000136631","VPS45","protein_coding",0.75960941813247,0.877961520694012,0.0226885595384229
"ENSG00000006468","ETV1","protein_coding",0.759679855676582,0.877961520694012,-0.0607593639392585
"ENSG00000064419","TNPO3","protein_coding",0.759585052463435,0.877961520694012,-0.0481374540512531
"ENSG00000159899","NPR2","protein_coding",0.759577150003612,0.877961520694012,-0.0582973226500076
"ENSG00000165424","ZCCHC24","protein_coding",0.759429833431182,0.877961520694012,0.0589678352482513
"ENSG00000135486","HNRNPA1","protein_coding",0.759385623648312,0.877961520694012,-0.0342728494033117
"ENSG00000108107","RPL28","protein_coding",0.75974769481309,0.877961520694012,0.0457170760786534
"ENSG00000114107","CEP70","protein_coding",0.75987979704082,0.8780339551409,-0.0278440792696807
"ENSG00000099797","TECR","protein_coding",0.760003077716722,0.878096184065142,0.0296352072315531
"ENSG00000031081","ARHGAP31","protein_coding",0.760129662815612,0.878152356023311,-0.0621037860608606
"ENSG00000095261","PSMD5","protein_coding",0.760368705449963,0.878152356023311,0.0295825190277076
"ENSG00000133318","RTN3","protein_coding",0.760324036805176,0.878152356023311,0.0352801424520929
"ENSG00000100532","CGRRF1","protein_coding",0.760398845917719,0.878152356023311,0.036393131246958
"ENSG00000267321","SNHG30","lncRNA",0.760220451059169,0.878152356023311,-0.0466714865926812
"ENSG00000039650","PNKP","protein_coding",0.760604117914213,0.878309219700444,0.027823865379377
"ENSG00000178896","EXOSC4","protein_coding",0.760733400275178,0.878378313554907,0.0319364747898547
"ENSG00000163485","ADORA1","protein_coding",0.760989902990275,0.878433904629095,0.0554771774642941
"ENSG00000158411","MITD1","protein_coding",0.760978781633645,0.878433904629095,0.0310332165709494
"ENSG00000205937","RNPS1","protein_coding",0.760930931123547,0.878433904629095,0.0269646462290646
"ENSG00000173540","GMPPB","protein_coding",0.761078782168121,0.878456327510713,-0.0323379291366101
"ENSG00000162736","NCSTN","protein_coding",0.761241844051182,0.878564362036623,0.0234987662096398
"ENSG00000198597","ZNF536","protein_coding",0.761485632588132,0.878708539366567,0.0776143781966642
"ENSG00000183337","BCOR","protein_coding",0.761505716318544,0.878708539366567,0.0625174819948474
"ENSG00000134697","GNL2","protein_coding",0.762334626986982,0.878851912371205,0.0327798089790882
"ENSG00000163909","HEYL","protein_coding",0.762438561492838,0.878851912371205,0.0960143060529934
"ENSG00000135945","REV1","protein_coding",0.762510698211802,0.878851912371205,-0.0296429027354657
"ENSG00000126062","TMEM115","protein_coding",0.762539460086266,0.878851912371205,-0.0248536184005524
"ENSG00000144848","ATG3","protein_coding",0.762620769376098,0.878851912371205,-0.0244082776110646
"ENSG00000071462","BUD23","protein_coding",0.762346052472213,0.878851912371205,0.0269399492552829
"ENSG00000106077","ABHD11","protein_coding",0.762289321799207,0.878851912371205,0.0440659959017934
"ENSG00000104368","PLAT","protein_coding",0.762891277129393,0.878851912371205,0.0858441271746486
"ENSG00000198000","NOL8","protein_coding",0.76212021636602,0.878851912371205,-0.0308001143938484
"ENSG00000006118","TMEM132A","protein_coding",0.761753782526612,0.878851912371205,-0.0317149046211218
"ENSG00000135441","BLOC1S1","protein_coding",0.76242830224363,0.878851912371205,0.0294294553831322
"ENSG00000135404","CD63","protein_coding",0.76272288465657,0.878851912371205,0.0356837715049472
"ENSG00000175183","CSRP2","protein_coding",0.762336863499424,0.878851912371205,-0.0632866474198295
"ENSG00000197162","ZNF785","protein_coding",0.762785352057628,0.878851912371205,0.0459461513260986
"ENSG00000103549","RNF40","protein_coding",0.762973072358737,0.878851912371205,-0.0314875201966184
"ENSG00000198373","WWP2","protein_coding",0.762884917663788,0.878851912371205,-0.0246584079031105
"ENSG00000103196","CRISPLD2","protein_coding",0.762417184679213,0.878851912371205,-0.0682303120672871
"ENSG00000175061","SNHG29","lncRNA",0.762690456850398,0.878851912371205,-0.0371513141723494
"ENSG00000105568","PPP2R1A","protein_coding",0.763019675027531,0.878851912371205,0.0355972057796816
"ENSG00000184368","MAP7D2","protein_coding",0.761819117970118,0.878851912371205,0.0346851806362877
"ENSG00000184486","POU3F2","protein_coding",0.763288280049042,0.879081238941931,-0.0626649802666494
"ENSG00000146701","MDH2","protein_coding",0.763792026335801,0.879452327716133,-0.0320291913359283
"ENSG00000125844","RRBP1","protein_coding",0.763810143133475,0.879452327716133,-0.0511593215194925
"ENSG00000088367","EPB41L1","protein_coding",0.763819087599757,0.879452327716133,0.0289008159502391
"ENSG00000226091","LINC00937","lncRNA",0.763943650143864,0.879515682415764,0.0650381031809059
"ENSG00000164066","INTU","protein_coding",0.764254462518707,0.879553270421893,-0.0348192348962078
"ENSG00000113327","GABRG2","protein_coding",0.76417540033255,0.879553270421893,-0.0424702234664406
"ENSG00000112667","DNPH1","protein_coding",0.764137833147578,0.879553270421893,0.0419341355058835
"ENSG00000105722","ERF","protein_coding",0.76420308033746,0.879553270421893,-0.0509541024613832
"ENSG00000137261","KIAA0319","protein_coding",0.764637230244784,0.879593605105596,0.0383370184949601
"ENSG00000198393","ZNF26","protein_coding",0.764484255771754,0.879593605105596,0.0325510916692752
"ENSG00000140391","TSPAN3","protein_coding",0.764414465999742,0.879593605105596,0.0193093020089377
"ENSG00000127585","FBXL16","protein_coding",0.764548250814745,0.879593605105596,0.0459046676547533
"ENSG00000105137","SYDE1","protein_coding",0.76462170082678,0.879593605105596,-0.0709643375458704
"ENSG00000162735","PEX19","protein_coding",0.764809325539682,0.879680505160706,0.0278028138272992
"ENSG00000118194","TNNT2","protein_coding",0.764851875019947,0.879680505160706,-0.159141648250479
"ENSG00000077157","PPP1R12B","protein_coding",0.765255281712531,0.879904436645463,-0.0421858547429787
"ENSG00000149809","TM7SF2","protein_coding",0.765218088555686,0.879904436645463,0.0461717411881247
"ENSG00000149269","PAK1","protein_coding",0.765184539121001,0.879904436645463,-0.0469287747089127
"ENSG00000157540","DYRK1A","protein_coding",0.765642455394834,0.880269591476581,-0.0256252796545687
"ENSG00000175893","ZDHHC21","protein_coding",0.765837577129502,0.880413895249403,0.0249987018708041
"ENSG00000125821","DTD1","protein_coding",0.766064289971997,0.880594486918642,0.0250541546399435
"ENSG00000232388","SMIM26","protein_coding",0.766145429124456,0.88060772333389,0.0434169863774993
"ENSG00000259959","AC107068.1","lncRNA",0.76636433087866,0.880704650827069,-0.0440035817840925
"ENSG00000168564","CDKN2AIP","protein_coding",0.766460575899181,0.880704650827069,0.0302300430460897
"ENSG00000120265","PCMT1","protein_coding",0.766508285602813,0.880704650827069,-0.0406082796357388
"ENSG00000275074","NUDT18","protein_coding",0.766423705579156,0.880704650827069,-0.0618399119408753
"ENSG00000198912","C1orf174","protein_coding",0.766621009839664,0.880754158638574,-0.0266318006803889
"ENSG00000272189","AL024508.2","lncRNA",0.767034085864803,0.881119932886355,-0.0853205486048639
"ENSG00000172932","ANKRD13D","protein_coding",0.76725818194631,0.881119932886355,0.025851434211064
"ENSG00000108528","SLC25A11","protein_coding",0.767082568637707,0.881119932886355,0.0345702949895795
"ENSG00000104886","PLEKHJ1","protein_coding",0.767287708792719,0.881119932886355,-0.0292046061660988
"ENSG00000101346","POFUT1","protein_coding",0.767195366658912,0.881119932886355,-0.0281656265891971
"ENSG00000183023","SLC8A1","protein_coding",0.768176426130502,0.881622709406773,-0.0606787482092278
"ENSG00000287115","AC009951.6","lncRNA",0.768110905792787,0.881622709406773,0.0337124691645874
"ENSG00000196290","NIF3L1","protein_coding",0.767842728971671,0.881622709406773,-0.0290529916526079
"ENSG00000013288","MAN2B2","protein_coding",0.767942907412827,0.881622709406773,0.0406011570662283
"ENSG00000221909","FAM200A","protein_coding",0.768213463027517,0.881622709406773,-0.0314574925865207
"ENSG00000137766","UNC13C","protein_coding",0.7681559991902,0.881622709406773,-0.0818268824031721
"ENSG00000140612","SEC11A","protein_coding",0.767866721882328,0.881622709406773,-0.0285506411114359
"ENSG00000172046","USP19","protein_coding",0.768478367796599,0.881846706214061,-0.0286833854039268
"ENSG00000135740","SLC9A5","protein_coding",0.768598103519673,0.881904092653254,-0.0797498888448346
"ENSG00000182504","CEP97","protein_coding",0.768825136064114,0.881962605906606,0.0312413715708236
"ENSG00000198682","PAPSS2","protein_coding",0.7688582932263,0.881962605906606,-0.0753206531178107
"ENSG00000087302","RTRAF","protein_coding",0.768740715320945,0.881962605906606,-0.0195289366557397
"ENSG00000159164","SV2A","protein_coding",0.769104657649704,0.882005232564463,-0.0444968344224473
"ENSG00000124608","AARS2","protein_coding",0.768989696899372,0.882005232564463,-0.0309362630206777
"ENSG00000125482","TTF1","protein_coding",0.7690964945689,0.882005232564463,-0.0334812070904152
"ENSG00000119041","GTF3C3","protein_coding",0.769262327280995,0.882099266688364,0.0270106744530042
"ENSG00000102879","CORO1A","protein_coding",0.769326139376924,0.882099266688364,0.0358317315644264
"ENSG00000066032","CTNNA2","protein_coding",0.769404124737034,0.882108717338108,-0.0263026284353586
"ENSG00000169116","PARM1","protein_coding",0.769745032852202,0.882131136446961,0.0736454221230138
"ENSG00000177885","GRB2","protein_coding",0.769723359347464,0.882131136446961,0.0358253760925951
"ENSG00000197808","ZNF461","protein_coding",0.769772402985857,0.882131136446961,-0.0293474205383897
"ENSG00000197128","ZNF772","protein_coding",0.76976135166814,0.882131136446961,-0.0437174796829349
"ENSG00000147144","CCDC120","protein_coding",0.769605707936495,0.882131136446961,-0.0417063079524777
"ENSG00000173598","NUDT4","protein_coding",0.769926383192877,0.882227658509105,0.0326029945708666
"ENSG00000139620","KANSL2","protein_coding",0.770294327657292,0.882329528727534,0.0262394874304646
"ENSG00000275832","ARHGAP23","protein_coding",0.770230122715122,0.882329528727534,-0.0370048140741951
"ENSG00000179134","SAMD4B","protein_coding",0.770253986093263,0.882329528727534,-0.0292984028003217
"ENSG00000104805","NUCB1","protein_coding",0.770103676498153,0.882329528727534,-0.027208971547931
"ENSG00000234771","SLC25A25-AS1","lncRNA",0.770519567021328,0.882507605151296,0.0680177854394811
"ENSG00000120327","PCDHB14","protein_coding",0.770728769256015,0.882667283008881,0.0372867093728296
"ENSG00000113594","LIFR","protein_coding",0.770822159828586,0.882694312133269,0.0456563965030408
"ENSG00000149541","B3GAT3","protein_coding",0.77101408460447,0.882834160970245,0.0265895556345859
"ENSG00000067704","IARS2","protein_coding",0.771104612304454,0.882857892317076,-0.0296334362575924
"ENSG00000117862","TXNDC12","protein_coding",0.771536404444091,0.8828727443598,0.026300159083711
"ENSG00000083857","FAT1","protein_coding",0.771410930712754,0.8828727443598,0.056752652483371
"ENSG00000176422","SPRYD4","protein_coding",0.771509843344649,0.8828727443598,-0.0414744747842555
"ENSG00000185347","TEDC1","protein_coding",0.771344131589898,0.8828727443598,0.0409734739546436
"ENSG00000067955","CBFB","protein_coding",0.771223487046994,0.8828727443598,0.0406691034016115
"ENSG00000239672","NME1","protein_coding",0.771332937888889,0.8828727443598,-0.038669894913002
"ENSG00000169756","LIMS1","protein_coding",0.772270266527005,0.882917308272199,-0.0510811859663074
"ENSG00000273117","AC144652.1","lncRNA",0.772159296795655,0.882917308272199,0.0418413637479446
"ENSG00000277586","NEFL","protein_coding",0.772413030995563,0.882917308272199,0.0492313964017136
"ENSG00000111726","CMAS","protein_coding",0.772250948858774,0.882917308272199,-0.0428954160877961
"ENSG00000119699","TGFB3","protein_coding",0.772028103154596,0.882917308272199,0.0758324239049903
"ENSG00000165417","GTF2A1","protein_coding",0.77192367450281,0.882917308272199,0.0243158252347307
"ENSG00000179335","CLK3","protein_coding",0.772046881923961,0.882917308272199,-0.0279044733902431
"ENSG00000198794","SCAMP5","protein_coding",0.772034367967777,0.882917308272199,0.0251306180316789
"ENSG00000186010","NDUFA13","protein_coding",0.772342142981168,0.882917308272199,-0.0337726979726835
"ENSG00000182141","ZNF708","protein_coding",0.772389849383366,0.882917308272199,-0.0505694627925012
"ENSG00000063169","BICRA","protein_coding",0.772086818784402,0.882917308272199,0.0339988665601352
"ENSG00000196476","C20orf96","protein_coding",0.77221179097701,0.882917308272199,0.0409173027676634
"ENSG00000188785","ZNF548","protein_coding",0.77248337455188,0.882917921681924,-0.0436474712034506
"ENSG00000052841","TTC17","protein_coding",0.772675745083262,0.883057994380871,-0.026517080933298
"ENSG00000143761","ARF1","protein_coding",0.773078493671238,0.883199059520714,0.0267191865698121
"ENSG00000204619","PPP1R11","protein_coding",0.773067733376626,0.883199059520714,-0.0255346770212213
"ENSG00000179965","ZNF771","protein_coding",0.772999243573437,0.883199059520714,-0.0312307577945854
"ENSG00000078687","TNRC6C","protein_coding",0.772969001227817,0.883199059520714,-0.0326849736920043
"ENSG00000103723","AP3B2","protein_coding",0.773209686226244,0.883243368503839,-0.0364043975416617
"ENSG00000269858","EGLN2","protein_coding",0.773256943346221,0.883243368503839,0.0293541250191345
"ENSG00000087008","ACOX3","protein_coding",0.773490753448433,0.883271131240139,-0.0363026504950698
"ENSG00000120708","TGFBI","protein_coding",0.773377496177584,0.883271131240139,-0.126264832005611
"ENSG00000122386","ZNF205","protein_coding",0.773460701433039,0.883271131240139,-0.0458998379097278
"ENSG00000127989","MTERF1","protein_coding",0.773737060917967,0.883472632164886,0.0356337622357258
"ENSG00000117859","OSBPL9","protein_coding",0.773936608920476,0.883518078207788,0.0299204451072413
"ENSG00000196542","SPTSSB","protein_coding",0.773998650450914,0.883518078207788,0.0515572388536095
"ENSG00000279170","TSTD3","protein_coding",0.774056279618951,0.883518078207788,-0.0446027114968348
"ENSG00000186318","BACE1","protein_coding",0.774018526506077,0.883518078207788,0.0186420658178741
"ENSG00000178567","EPM2AIP1","protein_coding",0.774461633220845,0.883708526272,0.0211461325663012
"ENSG00000164597","COG5","protein_coding",0.774353109058689,0.883708526272,-0.027416347376895
"ENSG00000108828","VAT1","protein_coding",0.774457365944782,0.883708526272,0.0576784078760396
"ENSG00000125931","CITED1","protein_coding",0.774502610193321,0.883708526272,-0.0630423979422204
"ENSG00000055813","CCDC85A","protein_coding",0.77475422127703,0.883915875041663,-0.108268386705369
"ENSG00000163214","DHX57","protein_coding",0.775202755568815,0.884347835522176,0.0250902460004569
"ENSG00000136156","ITM2B","protein_coding",0.775421685105837,0.884517809633714,-0.039673885740619
"ENSG00000171303","KCNK3","protein_coding",0.77575085731593,0.884574183495481,-0.0776647345259716
"ENSG00000181274","FRAT2","protein_coding",0.775624081177455,0.884574183495481,-0.0340956434739348
"ENSG00000050405","LIMA1","protein_coding",0.775711733356261,0.884574183495481,-0.050207643811947
"ENSG00000153485","TMEM251","protein_coding",0.775743525013296,0.884574183495481,0.0282874694424799
"ENSG00000224116","INHBA-AS1","lncRNA",0.775989718530758,0.884766786259536,0.069622915651371
"ENSG00000081026","MAGI3","protein_coding",0.776317196524701,0.885060384139573,-0.0323560732168585
"ENSG00000138944","SHISAL1","protein_coding",0.776574265528657,0.88527366475047,0.0580814134717606
"ENSG00000170037","CNTROB","protein_coding",0.77668151512124,0.885316132232646,-0.039881377334303
"ENSG00000141867","BRD4","protein_coding",0.776845586906239,0.885423356149419,-0.0327650954006185
"ENSG00000131981","LGALS3","protein_coding",0.777036197889069,0.885560806532794,0.0486815354717304
"ENSG00000120254","MTHFD1L","protein_coding",0.77725530028562,0.885730699884,-0.0306846502314596
"ENSG00000198841","KTI12","protein_coding",0.777526521806814,0.88584626518094,0.0360625498972307
"ENSG00000107789","MINPP1","protein_coding",0.777436388455467,0.88584626518094,-0.0288935072870896
"ENSG00000138942","RNF185","protein_coding",0.777566827643801,0.88584626518094,-0.0236557613916174
"ENSG00000148719","DNAJB12","protein_coding",0.777798286544651,0.885975702423719,-0.0232657167760373
"ENSG00000133997","MED6","protein_coding",0.777820540774271,0.885975702423719,0.0222556637572296
"ENSG00000157827","FMNL2","protein_coding",0.778024656660434,0.886030604297773,0.0332019861167685
"ENSG00000145220","LYAR","protein_coding",0.777970897641769,0.886030604297773,-0.037682008380132
"ENSG00000028528","SNX1","protein_coding",0.778148952604338,0.886030604297773,0.020233174857504
"ENSG00000165169","DYNLT3","protein_coding",0.778137744193776,0.886030604297773,0.0553495014877439
"ENSG00000184304","PRKD1","protein_coding",0.7782982408249,0.886120816450926,-0.0358644962849466
"ENSG00000109854","HTATIP2","protein_coding",0.778509609204108,0.886281686517872,0.0521859845698186
"ENSG00000068976","PYGM","protein_coding",0.778810607917126,0.886544556649789,0.0611762061529439
"ENSG00000075945","KIFAP3","protein_coding",0.779197703170354,0.886745775571229,-0.0354586641503793
"ENSG00000204568","MRPS18B","protein_coding",0.779117639754754,0.886745775571229,0.0208414190639359
"ENSG00000198938","MT-CO3","protein_coding",0.779176857554578,0.886745775571229,0.0711112058933954
"ENSG00000083444","PLOD1","protein_coding",0.779276051913085,0.886755151110814,0.029024888797456
"ENSG00000165804","ZNF219","protein_coding",0.779377161617941,0.886790422826891,-0.0399744877263502
"ENSG00000103855","CD276","protein_coding",0.779504034216065,0.886814364472012,0.0369441988361015
"ENSG00000099804","CDC34","protein_coding",0.779538433285881,0.886814364472012,0.0252078791766665
"ENSG00000172137","CALB2","protein_coding",0.77970291980653,0.886921713257756,-0.0771034736170193
"ENSG00000145012","LPP","protein_coding",0.780151704320295,0.887352406136969,-0.0543229212313407
"ENSG00000145934","TENM2","protein_coding",0.78040988690529,0.887476790673321,-0.0377915942856508
"ENSG00000156374","PCGF6","protein_coding",0.780471564093877,0.887476790673321,-0.0383830707232205
"ENSG00000127452","FBXL12","protein_coding",0.780390291626524,0.887476790673321,0.0292559850182211
"ENSG00000148090","AUH","protein_coding",0.780795356310924,0.887765162407458,-0.0395412104682443
"ENSG00000101191","DIDO1","protein_coding",0.780935077184778,0.887844211796231,-0.0298861479143111
"ENSG00000267855","NDUFA7","protein_coding",0.781076324535915,0.887924982269482,-0.0268257308681661
